,argu,loss_fun,class_weight,nl,opt,epochs,error
227,1.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[60, 40]",SGD,300.0,
228,1.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[60, 40]",Adam,100.0,264.643228141416
229,1.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[60, 40]",Adam,200.0,225.4169666171698
230,1.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[60, 40]",Adam,300.0,227.46612981019825
231,1.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[60, 40]",RMSprop,100.0,232.43007274929752
232,1.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[60, 40]",RMSprop,200.0,178.26829704716042
233,1.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[60, 40]",RMSprop,300.0,175.1378723586971
234,1.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 60, 40]",SGD,100.0,
235,1.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 60, 40]",SGD,200.0,
236,1.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 60, 40]",SGD,300.0,
237,1.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 60, 40]",Adam,100.0,232.06654741928588
238,1.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 60, 40]",Adam,200.0,183.35649613884902
239,1.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 60, 40]",Adam,300.0,133.91074140902248
240,1.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 60, 40]",RMSprop,100.0,151.2729072423236
241,1.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 60, 40]",RMSprop,200.0,215.88001591883025
242,1.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 60, 40]",RMSprop,300.0,120.77851157066743
243,1.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 60, 40]",SGD,100.0,
244,1.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 60, 40]",SGD,200.0,
245,1.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 60, 40]",SGD,300.0,
246,1.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 60, 40]",Adam,100.0,124.2271651829714
247,1.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 60, 40]",Adam,200.0,178.51840628234694
248,1.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 60, 40]",Adam,300.0,243.53932041856876
249,1.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 60, 40]",RMSprop,100.0,168.14148167390027
250,1.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 60, 40]",RMSprop,200.0,242.3651034197902
251,1.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 60, 40]",RMSprop,300.0,106.41128030249516
252,1.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 40]",SGD,100.0,
253,1.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 40]",SGD,200.0,
254,1.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 40]",SGD,300.0,
255,1.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 40]",Adam,100.0,268.9150542975894
256,1.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 40]",Adam,200.0,101.64564126987793
257,1.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 40]",Adam,300.0,216.39973966947727
258,1.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 40]",RMSprop,100.0,195.01422367106267
259,1.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 40]",RMSprop,200.0,222.83677559891044
260,1.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 40]",RMSprop,300.0,221.3577254683987
261,1.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 70]",SGD,100.0,
262,1.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 70]",SGD,200.0,
263,1.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 70]",SGD,300.0,
264,1.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 70]",Adam,100.0,184.14755132394478
265,1.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 70]",Adam,200.0,190.0854877109604
266,1.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 70]",Adam,300.0,184.3159422097204
267,1.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 70]",RMSprop,100.0,242.9091793728976
268,1.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 70]",RMSprop,200.0,239.21046936819184
269,1.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 70]",RMSprop,300.0,204.8181461200953
270,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[30, 10]",SGD,100.0,
271,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[30, 10]",SGD,200.0,
272,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[30, 10]",SGD,300.0,
273,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[30, 10]",Adam,100.0,360.95044613317884
274,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[30, 10]",Adam,200.0,285.7366371860648
275,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[30, 10]",Adam,300.0,132.86298016059808
276,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[30, 10]",RMSprop,100.0,167.2760179625059
277,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[30, 10]",RMSprop,200.0,91.8362788240398
278,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[30, 10]",RMSprop,300.0,133.12239137959682
279,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[50, 30, 10]",SGD,100.0,
280,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[50, 30, 10]",SGD,200.0,
281,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[50, 30, 10]",SGD,300.0,
282,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[50, 30, 10]",Adam,100.0,234.5287388787739
283,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[50, 30, 10]",Adam,200.0,135.19298470310886
284,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[50, 30, 10]",Adam,300.0,182.29078438458487
285,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[50, 30, 10]",RMSprop,100.0,101.48422480462048
286,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[50, 30, 10]",RMSprop,200.0,198.0248624946981
287,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[50, 30, 10]",RMSprop,300.0,73.75860610264458
288,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[70, 50, 30, 10]",SGD,100.0,
289,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[70, 50, 30, 10]",SGD,200.0,
290,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[70, 50, 30, 10]",SGD,300.0,
291,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[70, 50, 30, 10]",Adam,100.0,250.28579395492207
292,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[70, 50, 30, 10]",Adam,200.0,213.74143762420022
293,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[70, 50, 30, 10]",Adam,300.0,176.16613793495563
294,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[70, 50, 30, 10]",RMSprop,100.0,210.63021122238797
295,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[70, 50, 30, 10]",RMSprop,200.0,154.04716732532057
296,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[70, 50, 30, 10]",RMSprop,300.0,145.35814733459097
297,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 50, 30, 10]",SGD,100.0,
298,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 50, 30, 10]",SGD,200.0,
299,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 50, 30, 10]",SGD,300.0,
300,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 50, 30, 10]",Adam,100.0,260.2089961068047
301,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 50, 30, 10]",Adam,200.0,184.93878290424445
302,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 50, 30, 10]",Adam,300.0,182.9669138842862
303,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 50, 30, 10]",RMSprop,100.0,165.0563510299959
304,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 50, 30, 10]",RMSprop,200.0,132.9539848555556
305,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 50, 30, 10]",RMSprop,300.0,119.365866277817
306,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 30, 10]",SGD,100.0,
307,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 30, 10]",SGD,200.0,
308,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 30, 10]",SGD,300.0,
309,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 30, 10]",Adam,100.0,196.84666797005545
310,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 30, 10]",Adam,200.0,171.07826663186225
311,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 30, 10]",Adam,300.0,109.09306538512591
312,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 30, 10]",RMSprop,100.0,194.6017216925568
313,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 30, 10]",RMSprop,200.0,227.99304831059956
314,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 30, 10]",RMSprop,300.0,126.61995051630275
315,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 30, 10]",SGD,100.0,
316,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 30, 10]",SGD,200.0,
317,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 30, 10]",SGD,300.0,
318,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 30, 10]",Adam,100.0,274.0168004077238
319,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 30, 10]",Adam,200.0,213.77309510647572
320,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 30, 10]",Adam,300.0,160.51129137081438
321,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 30, 10]",RMSprop,100.0,261.4142467229405
322,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 30, 10]",RMSprop,200.0,164.80162616962744
323,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 30, 10]",RMSprop,300.0,157.44585912963316
324,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 10]",SGD,100.0,
325,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 10]",SGD,200.0,
326,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 10]",SGD,300.0,
327,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 10]",Adam,100.0,223.4872342253661
328,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 10]",Adam,200.0,187.2663441037298
329,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 10]",Adam,300.0,139.07132110004378
330,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 10]",RMSprop,100.0,224.64728082435795
331,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 10]",RMSprop,200.0,156.35474255098296
332,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 10]",RMSprop,300.0,116.4236799493287
333,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 10]",SGD,100.0,
334,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 10]",SGD,200.0,
335,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 10]",SGD,300.0,
336,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 10]",Adam,100.0,263.6681569706484
337,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 10]",Adam,200.0,156.77477623196805
338,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 10]",Adam,300.0,205.90411287723157
339,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 10]",RMSprop,100.0,167.73531317695375
340,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 10]",RMSprop,200.0,120.92470940765615
341,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 10]",RMSprop,300.0,101.57900347446328
342,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 10]",SGD,100.0,
343,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 10]",SGD,200.0,
344,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 10]",SGD,300.0,
345,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 10]",Adam,100.0,198.35871655389556
346,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 10]",Adam,200.0,137.04642097021951
347,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 10]",Adam,300.0,177.9402581026905
348,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 10]",RMSprop,100.0,176.88947619037785
349,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 10]",RMSprop,200.0,242.7295860442462
350,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 10]",RMSprop,300.0,167.4474322520692
351,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 10]",SGD,100.0,
352,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 10]",SGD,200.0,
353,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 10]",SGD,300.0,
354,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 10]",Adam,100.0,155.78650644146245
355,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 10]",Adam,200.0,168.3145061003569
356,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 10]",Adam,300.0,141.50965377958977
357,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 10]",RMSprop,100.0,168.95292798071281
358,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 10]",RMSprop,200.0,227.42901545151585
359,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 10]",RMSprop,300.0,114.72186974356887
360,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 40]",SGD,100.0,
361,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 40]",SGD,200.0,
362,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 40]",SGD,300.0,
363,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 40]",Adam,100.0,254.81367994173425
364,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 40]",Adam,200.0,196.5316572314338
365,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 40]",Adam,300.0,158.37853529544864
366,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 40]",RMSprop,100.0,261.06363369083573
367,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 40]",RMSprop,200.0,111.39895665616297
368,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 40]",RMSprop,300.0,205.53773967639236
369,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 40]",SGD,100.0,
370,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 40]",SGD,200.0,
371,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 40]",SGD,300.0,
372,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 40]",Adam,100.0,246.2677906346751
373,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 40]",Adam,200.0,229.2452940394791
374,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 40]",Adam,300.0,165.02107867008132
375,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 40]",RMSprop,100.0,182.73025585637697
376,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 40]",RMSprop,200.0,166.03743962660567
377,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 40]",RMSprop,300.0,156.00092531166678
378,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 40]",SGD,100.0,
379,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 40]",SGD,200.0,
380,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 40]",SGD,300.0,
381,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 40]",Adam,100.0,301.5979674992994
382,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 40]",Adam,200.0,196.56352968961986
383,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 40]",Adam,300.0,98.74369252965656
384,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 40]",RMSprop,100.0,185.08408250436872
385,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 40]",RMSprop,200.0,186.89334112680191
386,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 40]",RMSprop,300.0,226.7977306575389
387,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 40]",SGD,100.0,
388,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 40]",SGD,200.0,
389,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 40]",SGD,300.0,
390,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 40]",Adam,100.0,224.8470110852246
391,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 40]",Adam,200.0,233.3067328587629
392,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 40]",Adam,300.0,178.34316293226186
393,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 40]",RMSprop,100.0,150.29877305098856
394,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 40]",RMSprop,200.0,134.15195308404896
395,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 40]",RMSprop,300.0,176.76045984208758
396,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 70]",SGD,100.0,
397,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 70]",SGD,200.0,
398,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 70]",SGD,300.0,
399,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 70]",Adam,100.0,225.8524304454563
400,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 70]",Adam,200.0,210.66708220973845
401,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 70]",Adam,300.0,176.75065450213933
402,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 70]",RMSprop,100.0,193.49451248850997
403,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 70]",RMSprop,200.0,129.46645679540984
404,1.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 70]",RMSprop,300.0,222.86685731439627
405,1.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[30, 10]",SGD,100.0,
406,1.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[30, 10]",SGD,200.0,
407,1.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[30, 10]",SGD,300.0,
408,1.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[30, 10]",Adam,100.0,345.34498822566866
409,1.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[30, 10]",Adam,200.0,141.79778366229465
410,1.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[30, 10]",Adam,300.0,178.76574514132705
411,1.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[30, 10]",RMSprop,100.0,257.47125435994764
412,1.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[30, 10]",RMSprop,200.0,103.58361493468152
413,1.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[30, 10]",RMSprop,300.0,152.7016123334696
414,1.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[50, 30, 10]",SGD,100.0,
415,1.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[50, 30, 10]",SGD,200.0,
416,1.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[50, 30, 10]",SGD,300.0,
417,1.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[50, 30, 10]",Adam,100.0,253.6023777145455
418,1.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[50, 30, 10]",Adam,200.0,262.1945397500112
419,1.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[50, 30, 10]",Adam,300.0,165.37876255992865
420,1.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[50, 30, 10]",RMSprop,100.0,166.47893463852597
421,1.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[50, 30, 10]",RMSprop,200.0,127.79021772641126
422,1.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[50, 30, 10]",RMSprop,300.0,182.70133840608787
423,1.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[70, 50, 30, 10]",SGD,100.0,
424,1.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[70, 50, 30, 10]",SGD,200.0,
425,1.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[70, 50, 30, 10]",SGD,300.0,
426,1.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[70, 50, 30, 10]",Adam,100.0,155.59368641256378
427,1.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[70, 50, 30, 10]",Adam,200.0,187.45499342708678
428,1.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[70, 50, 30, 10]",Adam,300.0,162.89174412842604
429,1.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[70, 50, 30, 10]",RMSprop,100.0,136.24117788930334
430,1.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[70, 50, 30, 10]",RMSprop,200.0,75.97539977995845
431,1.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[70, 50, 30, 10]",RMSprop,300.0,132.11060437725672
432,1.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[100, 50, 30, 10]",SGD,100.0,
433,1.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[100, 50, 30, 10]",SGD,200.0,
434,1.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[100, 50, 30, 10]",SGD,300.0,
435,1.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[100, 50, 30, 10]",Adam,100.0,208.43898259878145
436,1.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[100, 50, 30, 10]",Adam,200.0,204.31935135236742
437,1.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[100, 50, 30, 10]",Adam,300.0,164.54700246108317
438,1.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[100, 50, 30, 10]",RMSprop,100.0,216.06808213702598
439,1.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[100, 50, 30, 10]",RMSprop,200.0,158.43563136964522
440,1.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[100, 50, 30, 10]",RMSprop,300.0,149.4209822752557
441,1.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[80, 30, 10]",SGD,100.0,
442,1.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[80, 30, 10]",SGD,200.0,
443,1.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[80, 30, 10]",SGD,300.0,
444,1.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[80, 30, 10]",Adam,100.0,247.25757997838681
445,1.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[80, 30, 10]",Adam,200.0,168.08851310672182
446,1.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[80, 30, 10]",Adam,300.0,93.5610667328909
447,1.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[80, 30, 10]",RMSprop,100.0,159.95164526360932
448,1.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[80, 30, 10]",RMSprop,200.0,120.0024481156493
449,1.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[80, 30, 10]",RMSprop,300.0,126.84525876858982
450,1.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[100, 80, 30, 10]",SGD,100.0,
451,1.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[100, 80, 30, 10]",SGD,200.0,
452,1.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[100, 80, 30, 10]",SGD,300.0,
